,userIndex,gameID,hours
38259,5992.0,738.0,128.0
38260,5992.0,135.0,48.0
38261,5992.0,64.0,46.0
38262,5992.0,236.0,28.0
38263,5992.0,991.0,25.0
38264,5992.0,48.0,24.0
38265,5992.0,844.0,18.3
38266,5992.0,1339.0,17.8
38267,5992.0,411.0,14.9
38268,5992.0,474.0,11.8
38269,5992.0,420.0,9.6
38270,5992.0,181.0,7.5
38271,5992.0,2112.0,5.1
38272,5992.0,277.0,4.7
38273,5992.0,1420.0,3.1
38274,5992.0,120.0,2.1
38275,5993.0,39.0,141.0
38276,5994.0,796.0,1104.0
38277,5994.0,822.0,600.0
38278,5994.0,795.0,243.0
38279,5994.0,638.0,150.0
38280,5994.0,1138.0,1.1
38281,5995.0,28.0,7.4
38282,5996.0,21.0,0.3
38283,5997.0,21.0,44.0
38284,5998.0,238.0,149.0
38285,5998.0,669.0,86.0
38286,5998.0,28.0,49.0
38287,5998.0,499.0,17.4
38288,5998.0,604.0,10.4
38289,5998.0,248.0,5.2
38290,5999.0,843.0,25.0
38291,5999.0,1096.0,14.7
38292,5999.0,927.0,13.7
38293,5999.0,1651.0,12.9
38294,5999.0,1474.0,3.9
38295,5999.0,1177.0,3.8
38296,5999.0,528.0,3.5
38297,5999.0,902.0,1.9
38298,5999.0,774.0,1.2
38299,5999.0,196.0,0.2
38300,5999.0,491.0,0.1
38301,6000.0,21.0,252.0
38302,6000.0,1125.0,0.7
38303,6001.0,339.0,3.4
38304,6001.0,491.0,1.1
38305,6001.0,284.0,0.3
38306,6002.0,1527.0,82.0
38307,6002.0,2140.0,48.0
38308,6002.0,15.0,26.0
38309,6002.0,233.0,20.0
38310,6002.0,10.0,18.6
38311,6002.0,73.0,17.2
38312,6002.0,839.0,16.2
38313,6002.0,345.0,15.7
38314,6002.0,583.0,10.4
38315,6002.0,850.0,10.3
38316,6002.0,749.0,8.2
38317,6002.0,128.0,8.1
38318,6002.0,28.0,7.0
38319,6002.0,581.0,5.5
38320,6002.0,544.0,5.5
38321,6002.0,532.0,5.4
38322,6002.0,36.0,4.2
38323,6002.0,236.0,3.8
38324,6002.0,29.0,3.6
38325,6002.0,9.0,2.8
38326,6002.0,679.0,2.6
38327,6002.0,2997.0,2.4
38328,6002.0,647.0,1.6
38329,6002.0,115.0,1.3
38330,6002.0,346.0,0.8
38331,6002.0,77.0,0.5
38332,6002.0,308.0,0.4
38333,6002.0,1071.0,0.4
38334,6002.0,666.0,0.4
38335,6003.0,21.0,15.5
38336,6004.0,713.0,9.8
38337,6005.0,1640.0,8.2
38338,6005.0,475.0,6.8
38339,6005.0,909.0,5.5
38340,6005.0,520.0,2.1
38341,6005.0,530.0,1.0
38342,6005.0,1447.0,0.7
38343,6005.0,81.0,0.5
38344,6005.0,770.0,0.1
38345,6006.0,243.0,11.0
38346,6007.0,21.0,2.1
38347,6008.0,238.0,28.0
38348,6009.0,527.0,228.0
38349,6009.0,77.0,4.9
38350,6009.0,21.0,3.5
38351,6009.0,120.0,0.7
38352,6009.0,443.0,0.3
38353,6010.0,28.0,31.0
38354,6011.0,21.0,181.0
38355,6011.0,154.0,96.0
38356,6011.0,28.0,45.0
38357,6011.0,218.0,37.0
38358,6011.0,52.0,37.0
38359,6011.0,9.0,33.0
38360,6011.0,523.0,31.0
38361,6011.0,108.0,26.0
38362,6011.0,678.0,23.0
38363,6011.0,3.0,22.0
38364,6011.0,711.0,20.0
38365,6011.0,280.0,19.9
38366,6011.0,248.0,19.7
38367,6011.0,67.0,19.2
38368,6011.0,1316.0,18.3
38369,6011.0,51.0,16.9
38370,6011.0,886.0,15.7
38371,6011.0,1830.0,15.0
38372,6011.0,222.0,14.4
38373,6011.0,217.0,14.1
38374,6011.0,556.0,12.4
38375,6011.0,4.0,11.9
38376,6011.0,561.0,11.4
38377,6011.0,126.0,9.9
38378,6011.0,61.0,9.5
38379,6011.0,554.0,8.8
38380,6011.0,43.0,8.6
38381,6011.0,435.0,8.4
38382,6011.0,64.0,8.3
38383,6011.0,62.0,7.5
38384,6011.0,932.0,6.0
38385,6011.0,616.0,5.8
38386,6011.0,746.0,5.5
38387,6011.0,717.0,5.5
38388,6011.0,655.0,5.5
38389,6011.0,13.0,5.5
38390,6011.0,838.0,5.2
38391,6011.0,847.0,3.7
38392,6011.0,116.0,3.2
38393,6011.0,270.0,3.0
38394,6011.0,852.0,2.5
38395,6011.0,2093.0,2.5
38396,6011.0,1001.0,2.5
38397,6011.0,106.0,2.4
38398,6011.0,543.0,2.4
38399,6011.0,107.0,2.3
38400,6011.0,1062.0,2.1
38401,6011.0,140.0,2.1
38402,6011.0,275.0,2.1
38403,6011.0,29.0,1.9
38404,6011.0,345.0,1.6
38405,6011.0,45.0,1.6
38406,6011.0,805.0,1.6
38407,6011.0,408.0,1.2
38408,6011.0,36.0,1.2
38409,6011.0,703.0,1.1
38410,6011.0,669.0,1.0
38411,6011.0,517.0,0.9
38412,6011.0,0.0,0.8
38413,6011.0,1499.0,0.8
38414,6011.0,1189.0,0.8
38415,6011.0,241.0,0.7
38416,6011.0,346.0,0.7
38417,6011.0,1063.0,0.6
38418,6011.0,1733.0,0.6
38419,6011.0,11.0,0.4
38420,6011.0,493.0,0.3
38421,6011.0,2767.0,0.2
38422,6011.0,790.0,0.2
38423,6011.0,2016.0,0.1
38424,6011.0,1097.0,0.1
38425,6011.0,157.0,0.1
38426,6012.0,345.0,92.0
38427,6012.0,4.0,49.0
38428,6012.0,561.0,38.0
38429,6012.0,10.0,19.5
38430,6012.0,72.0,9.4
38431,6012.0,755.0,4.6
38432,6012.0,532.0,4.2
38433,6012.0,661.0,0.8
38434,6012.0,21.0,0.4
38435,6013.0,21.0,7.8
38436,6013.0,1597.0,0.2
38437,6013.0,487.0,0.2
38438,6014.0,267.0,5.7
38439,6015.0,21.0,1566.0
38440,6015.0,890.0,29.0
38441,6015.0,569.0,1.8
38442,6015.0,2502.0,1.4
38443,6015.0,39.0,1.4
38444,6015.0,475.0,0.9
38445,6015.0,494.0,0.7
38446,6016.0,581.0,176.0
38447,6016.0,231.0,136.0
38448,6016.0,234.0,115.0
38449,6016.0,44.0,75.0
38450,6016.0,583.0,54.0
38451,6016.0,253.0,54.0
38452,6016.0,1071.0,48.0
38453,6016.0,248.0,42.0
38454,6016.0,10.0,39.0
38455,6016.0,62.0,35.0
38456,6016.0,232.0,34.0
38457,6016.0,833.0,26.0
38458,6016.0,497.0,24.0
38459,6016.0,83.0,23.0
38460,6016.0,1024.0,19.0
38461,6016.0,749.0,17.8
38462,6016.0,1155.0,13.2
38463,6016.0,272.0,12.5
38464,6016.0,236.0,12.4
38465,6016.0,573.0,10.1
38466,6016.0,233.0,4.2
38467,6016.0,24.0,3.0
38468,6016.0,278.0,2.0
38469,6016.0,9.0,1.5
38470,6016.0,1046.0,1.1
38471,6016.0,273.0,1.0
38472,6016.0,647.0,0.2
38473,6016.0,571.0,0.1
38474,6017.0,21.0,0.3
38475,6018.0,1754.0,1.1
38476,6019.0,234.0,216.0
38477,6019.0,237.0,18.1
38478,6019.0,177.0,1.5
38479,6019.0,580.0,0.6
38480,6020.0,21.0,14.1
38481,6021.0,21.0,0.2
38482,6022.0,21.0,1322.0
38483,6022.0,485.0,3.6
38484,6022.0,819.0,1.4
38485,6022.0,240.0,0.5
38486,6023.0,770.0,6.8
38487,6024.0,21.0,5.8
38488,6025.0,21.0,69.0
38489,6025.0,9.0,5.8
38490,6025.0,39.0,2.1
38491,6025.0,623.0,1.1
38492,6025.0,12.0,0.3
38493,6026.0,0.0,4.3
38494,6027.0,21.0,56.0
38495,6028.0,234.0,592.0
38496,6028.0,77.0,60.0
38497,6028.0,24.0,51.0
38498,6028.0,104.0,33.0
38499,6028.0,109.0,23.0
38500,6028.0,273.0,13.8
38501,6028.0,120.0,4.6
38502,6028.0,177.0,0.9
38503,6028.0,1069.0,0.7
38504,6028.0,278.0,0.4
38505,6028.0,443.0,0.4
38506,6028.0,580.0,0.3
38507,6029.0,581.0,340.0
38508,6029.0,571.0,248.0
38509,6029.0,583.0,17.0
38510,6029.0,273.0,10.3
38511,6029.0,573.0,2.8
38512,6029.0,1039.0,0.2
38513,6030.0,28.0,113.0
38514,6031.0,21.0,17.7
38515,6032.0,21.0,5.7
38516,6033.0,498.0,101.0
38517,6034.0,231.0,302.0
38518,6034.0,1049.0,106.0
38519,6034.0,581.0,47.0
38520,6034.0,233.0,45.0
38521,6034.0,379.0,16.1
38522,6034.0,232.0,12.3
38523,6034.0,583.0,9.2
38524,6034.0,234.0,7.6
38525,6034.0,273.0,5.9
38526,6034.0,236.0,4.8
38527,6034.0,477.0,3.5
38528,6034.0,1140.0,3.3
38529,6034.0,241.0,2.1
38530,6034.0,21.0,1.3
38531,6034.0,120.0,1.2
38532,6034.0,514.0,1.1
38533,6034.0,997.0,0.4
38534,6034.0,481.0,0.2
38535,6034.0,1142.0,0.1
38536,6035.0,21.0,1.0
38537,6036.0,21.0,1960.0
38538,6036.0,28.0,128.0
38539,6036.0,860.0,34.0
38540,6036.0,4.0,0.5
38541,6036.0,1287.0,0.2
38542,6037.0,21.0,92.0
38543,6038.0,240.0,1.5
38544,6038.0,9.0,1.1
38545,6039.0,3.0,40.0
38546,6040.0,21.0,41.0
38547,6041.0,21.0,119.0
38548,6042.0,21.0,1.2
38549,6043.0,21.0,1.5
38550,6044.0,21.0,46.0
38551,6045.0,9.0,18.8
38552,6046.0,21.0,856.0
38553,6046.0,2508.0,373.0
38554,6046.0,248.0,327.0
38555,6046.0,0.0,121.0
38556,6046.0,284.0,89.0
38557,6046.0,1015.0,54.0
38558,6046.0,83.0,40.0
38559,6046.0,503.0,21.0
38560,6046.0,925.0,15.8
38561,6046.0,251.0,13.4
38562,6046.0,891.0,11.7
38563,6046.0,1050.0,8.9
38564,6046.0,902.0,8.6
38565,6046.0,2669.0,6.9
38566,6046.0,244.0,6.8
38567,6046.0,135.0,6.2
38568,6046.0,770.0,6.1
38569,6046.0,238.0,4.8
38570,6046.0,221.0,4.3
38571,6046.0,1834.0,3.9
38572,6046.0,518.0,3.1
38573,6046.0,718.0,2.8
38574,6046.0,185.0,2.4
38575,6046.0,1814.0,2.3
38576,6046.0,201.0,2.2
38577,6046.0,2578.0,1.8
38578,6046.0,1082.0,1.7
38579,6046.0,1522.0,1.5
38580,6046.0,1196.0,1.2
38581,6046.0,9.0,1.0
38582,6046.0,1349.0,0.9
38583,6046.0,769.0,0.8
38584,6046.0,1625.0,0.8
38585,6046.0,205.0,0.7
38586,6046.0,605.0,0.7
38587,6046.0,368.0,0.6
38588,6046.0,1199.0,0.5
38589,6046.0,1031.0,0.5
38590,6046.0,978.0,0.4
38591,6046.0,1061.0,0.4
38592,6046.0,370.0,0.3
38593,6046.0,324.0,0.3
38594,6046.0,1036.0,0.2
38595,6046.0,2009.0,0.2
38596,6046.0,586.0,0.2
38597,6046.0,1276.0,0.2
38598,6046.0,591.0,0.1
38599,6046.0,753.0,0.1
38600,6046.0,16.0,0.1
38601,6046.0,386.0,0.1
38602,6046.0,719.0,0.1
38603,6047.0,273.0,0.5
38604,6048.0,798.0,109.0
38605,6048.0,73.0,55.0
38606,6048.0,51.0,36.0
38607,6048.0,1938.0,19.7
38608,6049.0,21.0,462.0
38609,6050.0,154.0,41.0
38610,6050.0,711.0,37.0
38611,6050.0,67.0,17.9
38612,6050.0,1202.0,17.4
38613,6050.0,2998.0,2.6
38614,6050.0,760.0,2.0
38615,6050.0,277.0,1.5
38616,6050.0,1044.0,1.5
38617,6050.0,1330.0,1.2
38618,6050.0,9.0,1.0
38619,6050.0,1515.0,1.0
38620,6050.0,341.0,0.7
38621,6050.0,59.0,0.7
38622,6050.0,789.0,0.7
38623,6050.0,261.0,0.6
38624,6050.0,62.0,0.4
38625,6050.0,868.0,0.3
38626,6050.0,197.0,0.3
38627,6050.0,264.0,0.2
38628,6050.0,254.0,0.2
38629,6050.0,2755.0,0.1
38630,6051.0,21.0,1.7
38631,6052.0,240.0,6.9
38632,6052.0,829.0,1.9
38633,6052.0,21.0,0.5
38634,6052.0,1555.0,0.1
38635,6053.0,21.0,8.9
38636,6054.0,21.0,0.7
38637,6055.0,21.0,646.0
38638,6055.0,240.0,1.0
38639,6055.0,569.0,0.4
38640,6056.0,740.0,2.6
38641,6056.0,736.0,0.8
38642,6056.0,2209.0,0.1
38643,6057.0,21.0,34.0
38644,6058.0,21.0,0.9
38645,6059.0,9.0,30.0
38646,6060.0,21.0,2.6
38647,6061.0,24.0,27.0
38648,6061.0,154.0,4.3
38649,6061.0,868.0,3.8
38650,6061.0,621.0,0.9
38651,6061.0,23.0,0.9
38652,6061.0,493.0,0.7
38653,6062.0,21.0,41.0
38654,6063.0,21.0,0.9
38655,6064.0,21.0,132.0
38656,6065.0,21.0,703.0
38657,6065.0,862.0,6.0
38658,6065.0,338.0,5.0
38659,6066.0,273.0,286.0
38660,6066.0,234.0,153.0
38661,6066.0,231.0,87.0
38662,6066.0,39.0,60.0
38663,6066.0,477.0,55.0
38664,6066.0,233.0,46.0
38665,6066.0,442.0,35.0
38666,6066.0,62.0,13.4
38667,6066.0,280.0,6.2
38668,6066.0,9.0,5.1
38669,6066.0,1960.0,4.3
38670,6066.0,583.0,3.1
38671,6066.0,24.0,3.0
38672,6066.0,581.0,2.3
38673,6066.0,4.0,2.3
38674,6066.0,248.0,1.8
38675,6066.0,96.0,1.5
38676,6066.0,1071.0,0.9
38677,6066.0,794.0,0.7
38678,6066.0,580.0,0.6
38679,6066.0,570.0,0.5
38680,6066.0,21.0,0.4
38681,6066.0,1417.0,0.3
38682,6066.0,236.0,0.2
38683,6066.0,307.0,0.2
38684,6066.0,278.0,0.2
38685,6066.0,1949.0,0.2
38686,6066.0,185.0,0.2
38687,6066.0,232.0,0.1
38688,6067.0,21.0,22.0
38689,6068.0,235.0,428.0
38690,6068.0,39.0,358.0
38691,6068.0,243.0,323.0
38692,6068.0,239.0,86.0
38693,6068.0,33.0,66.0
38694,6068.0,738.0,35.0
38695,6068.0,21.0,14.3
38696,6068.0,580.0,10.5
38697,6068.0,234.0,8.9
38698,6068.0,411.0,6.8
38699,6068.0,1493.0,6.0
38700,6068.0,1982.0,5.8
38701,6068.0,272.0,2.5
38702,6068.0,273.0,1.5
38703,6068.0,893.0,0.9
38704,6068.0,1674.0,0.2
38705,6068.0,2297.0,0.1
38706,6069.0,338.0,3.4
38707,6070.0,21.0,1.5
38708,6071.0,39.0,1172.0
38709,6071.0,9.0,1.6
38710,6071.0,1349.0,0.4
38711,6072.0,21.0,165.0
38712,6072.0,485.0,18.9
38713,6073.0,21.0,32.0
38714,6074.0,273.0,675.0
38715,6074.0,21.0,45.0
38716,6074.0,481.0,0.8
38717,6074.0,272.0,0.4
38718,6075.0,273.0,1.1
38719,6075.0,39.0,0.5
38720,6076.0,822.0,694.0
38721,6076.0,39.0,420.0
38722,6076.0,796.0,342.0
38723,6076.0,24.0,339.0
38724,6076.0,498.0,41.0
38725,6076.0,240.0,25.0
38726,6076.0,28.0,12.7
38727,6076.0,234.0,10.8
38728,6076.0,131.0,1.7
38729,6076.0,17.0,1.7
38730,6076.0,517.0,0.5
38731,6076.0,282.0,0.3
38732,6076.0,849.0,0.2
38733,6077.0,843.0,0.2
38734,6078.0,0.0,399.0
38735,6078.0,341.0,232.0
38736,6078.0,1052.0,192.0
38737,6078.0,58.0,109.0
38738,6078.0,267.0,86.0
38739,6078.0,258.0,84.0
38740,6078.0,239.0,81.0
38741,6078.0,4.0,58.0
38742,6078.0,196.0,52.0
38743,6078.0,318.0,50.0
38744,6078.0,280.0,49.0
38745,6078.0,135.0,49.0
38746,6078.0,525.0,43.0
38747,6078.0,21.0,40.0
38748,6078.0,485.0,37.0
38749,6078.0,235.0,34.0
38750,6078.0,534.0,31.0
38751,6078.0,9.0,29.0
38752,6078.0,35.0,28.0
38753,6078.0,456.0,27.0
38754,6078.0,819.0,24.0
38755,6078.0,492.0,24.0
38756,6078.0,655.0,22.0
38757,6078.0,843.0,19.5
38758,6078.0,1137.0,18.9
38759,6078.0,527.0,17.7
38760,6078.0,62.0,16.8
38761,6078.0,268.0,15.8
38762,6078.0,625.0,14.5
38763,6078.0,955.0,13.3
38764,6078.0,576.0,13.2
38765,6078.0,542.0,12.9
38766,6078.0,1447.0,12.3
38767,6078.0,1024.0,12.2
38768,6078.0,623.0,12.0
38769,6078.0,496.0,10.3
38770,6078.0,205.0,9.5
38771,6078.0,1215.0,8.9
38772,6078.0,76.0,8.8
38773,6078.0,1329.0,8.6
38774,6078.0,840.0,8.6
38775,6078.0,1156.0,8.5
38776,6078.0,547.0,8.2
38777,6078.0,39.0,8.2
38778,6078.0,540.0,8.1
38779,6078.0,1243.0,7.9
38780,6078.0,271.0,7.7
38781,6078.0,1418.0,7.3
38782,6078.0,459.0,7.0
38783,6078.0,517.0,6.9
38784,6078.0,244.0,6.8
38785,6078.0,915.0,6.8
38786,6078.0,254.0,6.5
38787,6078.0,352.0,5.9
38788,6078.0,678.0,5.5
38789,6078.0,24.0,4.4
38790,6078.0,860.0,4.3
38791,6078.0,908.0,4.2
38792,6078.0,724.0,3.8
38793,6078.0,1397.0,3.7
38794,6078.0,12.0,3.4
38795,6078.0,1930.0,3.0
38796,6078.0,2264.0,3.0
38797,6078.0,535.0,2.9
38798,6078.0,152.0,2.6
38799,6078.0,1703.0,2.5
38800,6078.0,275.0,2.5
38801,6078.0,23.0,2.5
38802,6078.0,19.0,2.2
38803,6078.0,926.0,2.1
38804,6078.0,643.0,2.1
38805,6078.0,1753.0,1.9
38806,6078.0,475.0,1.8
38807,6078.0,2167.0,1.7
38808,6078.0,6.0,1.5
38809,6078.0,1030.0,1.3
38810,6078.0,804.0,1.3
38811,6078.0,128.0,1.2
38812,6078.0,17.0,1.0
38813,6078.0,484.0,1.0
38814,6078.0,502.0,0.8
38815,6078.0,47.0,0.6
38816,6078.0,494.0,0.2
38817,6078.0,2379.0,0.2
38818,6079.0,10.0,21.0
38819,6079.0,2381.0,1.0
38820,6080.0,21.0,9.7
38821,6081.0,39.0,3.8
38822,6082.0,39.0,4.1
38823,6083.0,21.0,519.0
38824,6083.0,746.0,319.0
38825,6083.0,341.0,272.0
38826,6083.0,9.0,252.0
38827,6083.0,654.0,248.0
38828,6083.0,804.0,242.0
38829,6083.0,231.0,228.0
38830,6083.0,35.0,198.0
38831,6083.0,3.0,198.0
38832,6083.0,233.0,166.0
38833,6083.0,1312.0,164.0
38834,6083.0,30.0,157.0
38835,6083.0,24.0,153.0
38836,6083.0,585.0,143.0
38837,6083.0,531.0,123.0
38838,6083.0,1067.0,113.0
38839,6083.0,561.0,110.0
38840,6083.0,581.0,83.0
38841,6083.0,485.0,74.0
38842,6083.0,1956.0,70.0
38843,6083.0,232.0,69.0
38844,6083.0,154.0,68.0
38845,6083.0,582.0,64.0
38846,6083.0,236.0,63.0
38847,6083.0,923.0,58.0
38848,6083.0,1107.0,55.0
38849,6083.0,556.0,49.0
38850,6083.0,88.0,45.0
38851,6083.0,583.0,42.0
38852,6083.0,196.0,40.0
38853,6083.0,816.0,35.0
38854,6083.0,547.0,34.0
38855,6083.0,1837.0,32.0
38856,6083.0,598.0,29.0
38857,6083.0,726.0,28.0
38858,6083.0,352.0,27.0
38859,6083.0,543.0,23.0
38860,6083.0,62.0,21.0
38861,6083.0,2106.0,17.4
38862,6083.0,2099.0,17.1
38863,6083.0,120.0,16.7
38864,6083.0,1935.0,16.1
38865,6083.0,1010.0,13.9
38866,6083.0,770.0,13.0
38867,6083.0,1061.0,13.0
38868,6083.0,36.0,11.0
38869,6083.0,8.0,10.3
38870,6083.0,77.0,10.2
38871,6083.0,115.0,8.2
38872,6083.0,241.0,6.7
38873,6083.0,1308.0,5.3
38874,6083.0,677.0,4.5
38875,6083.0,101.0,4.2
38876,6083.0,45.0,3.9
38877,6083.0,39.0,3.2
38878,6083.0,730.0,2.8
38879,6083.0,248.0,2.7
38880,6083.0,133.0,2.3
38881,6083.0,2823.0,1.0
38882,6083.0,545.0,0.7
38883,6083.0,645.0,0.7
38884,6083.0,584.0,0.6
38885,6083.0,961.0,0.5
38886,6083.0,83.0,0.4
38887,6083.0,1199.0,0.4
38888,6083.0,1948.0,0.4
38889,6084.0,21.0,2.6
38890,6085.0,234.0,42.0
38891,6085.0,8.0,24.0
38892,6085.0,9.0,9.8
38893,6085.0,1155.0,1.7
38894,6085.0,120.0,1.0
38895,6085.0,307.0,1.0
38896,6086.0,21.0,1.1
38897,6087.0,474.0,243.0
38898,6088.0,485.0,574.0
38899,6088.0,231.0,348.0
38900,6088.0,248.0,99.0
38901,6088.0,154.0,85.0
38902,6088.0,6.0,69.0
38903,6088.0,556.0,47.0
38904,6088.0,759.0,36.0
38905,6088.0,218.0,33.0
38906,6088.0,241.0,27.0
38907,6088.0,9.0,22.0
38908,6088.0,135.0,19.6
38909,6088.0,232.0,17.8
38910,6088.0,39.0,16.1
38911,6088.0,693.0,13.3
38912,6088.0,746.0,10.8
38913,6088.0,711.0,10.2
38914,6088.0,236.0,6.6
38915,6088.0,876.0,6.1
38916,6088.0,24.0,6.0
38917,6088.0,23.0,3.3
38918,6088.0,449.0,3.1
38919,6088.0,4.0,2.5
38920,6088.0,233.0,2.2
38921,6088.0,495.0,1.8
38922,6088.0,528.0,1.6
38923,6088.0,242.0,0.8
38924,6088.0,59.0,0.7
38925,6089.0,63.0,92.0
38926,6089.0,233.0,85.0
38927,6089.0,154.0,78.0
38928,6089.0,531.0,72.0
38929,6089.0,236.0,52.0
38930,6089.0,13.0,47.0
38931,6089.0,56.0,44.0
38932,6089.0,62.0,40.0
38933,6089.0,666.0,36.0
38934,6089.0,4.0,31.0
38935,6089.0,1324.0,27.0
38936,6089.0,443.0,27.0
38937,6089.0,84.0,26.0
38938,6089.0,10.0,26.0
38939,6089.0,22.0,23.0
38940,6089.0,871.0,19.7
38941,6089.0,201.0,19.2
38942,6089.0,368.0,17.8
38943,6089.0,95.0,17.2
38944,6089.0,1792.0,16.9
38945,6089.0,120.0,15.1
38946,6089.0,435.0,12.9
38947,6089.0,683.0,12.8
38948,6089.0,107.0,12.5
38949,6089.0,885.0,12.1
38950,6089.0,990.0,5.7
38951,6089.0,39.0,2.0
38952,6089.0,2114.0,1.1
38953,6089.0,60.0,0.5
38954,6089.0,222.0,0.4
38955,6089.0,1021.0,0.2
38956,6090.0,9.0,1.5
38957,6091.0,9.0,2.2
38958,6092.0,21.0,1829.0
38959,6092.0,39.0,1284.0
38960,6092.0,9.0,1079.0
38961,6092.0,243.0,230.0
38962,6092.0,46.0,185.0
38963,6092.0,273.0,155.0
38964,6092.0,4.0,79.0
38965,6092.0,280.0,75.0
38966,6092.0,17.0,70.0
38967,6092.0,240.0,53.0
38968,6092.0,52.0,21.0
38969,6092.0,498.0,18.8
38970,6092.0,552.0,15.3
38971,6092.0,62.0,14.3
38972,6092.0,571.0,13.1
38973,6092.0,75.0,10.6
38974,6092.0,95.0,10.2
38975,6092.0,113.0,9.2
38976,6092.0,94.0,6.2
38977,6092.0,573.0,6.1
38978,6092.0,682.0,5.1
38979,6092.0,0.0,4.3
38980,6092.0,88.0,3.7
38981,6092.0,2999.0,3.0
38982,6092.0,344.0,2.8
38983,6092.0,12.0,2.6
38984,6092.0,24.0,2.1
38985,6092.0,91.0,1.8
38986,6092.0,47.0,0.8
38987,6092.0,588.0,0.6
38988,6092.0,481.0,0.5
38989,6092.0,272.0,0.4
38990,6092.0,787.0,0.1
38991,6093.0,21.0,135.0
38992,6093.0,9.0,15.4
38993,6094.0,4.0,529.0
38994,6095.0,1148.0,23.0
38995,6095.0,421.0,1.7
38996,6096.0,21.0,76.0
38997,6097.0,39.0,745.0
38998,6097.0,234.0,274.0
38999,6097.0,21.0,157.0
39000,6097.0,583.0,34.0
39001,6097.0,232.0,15.5
39002,6097.0,235.0,13.3
39003,6097.0,752.0,11.8
39004,6097.0,581.0,11.3
39005,6097.0,580.0,3.8
39006,6097.0,231.0,2.7
39007,6097.0,456.0,1.8
39008,6097.0,237.0,0.5
39009,6097.0,2670.0,0.1
39010,6098.0,9.0,0.7
39011,6099.0,1539.0,0.8
39012,6100.0,8.0,2.8
39013,6101.0,239.0,436.0
39014,6101.0,280.0,185.0
39015,6101.0,46.0,137.0
39016,6101.0,671.0,113.0
39017,6101.0,758.0,56.0
39018,6101.0,4.0,19.7
39019,6101.0,581.0,13.0
39020,6101.0,39.0,12.6
39021,6101.0,583.0,6.9
39022,6101.0,794.0,6.3
39023,6101.0,1257.0,5.3
39024,6101.0,21.0,3.0
39025,6101.0,501.0,2.8
39026,6101.0,590.0,0.5
39027,6102.0,231.0,800.0
39028,6102.0,233.0,440.0
39029,6102.0,581.0,235.0
39030,6102.0,571.0,129.0
39031,6102.0,46.0,85.0
39032,6102.0,1042.0,48.0
39033,6102.0,772.0,47.0
39034,6102.0,884.0,38.0
39035,6102.0,0.0,35.0
39036,6102.0,758.0,25.0
39037,6102.0,73.0,23.0
39038,6102.0,48.0,22.0
39039,6102.0,232.0,16.5
39040,6102.0,236.0,16.2
39041,6102.0,803.0,16.0
39042,6102.0,832.0,15.1
39043,6102.0,12.0,13.7
39044,6102.0,854.0,13.6
39045,6102.0,28.0,13.5
39046,6102.0,531.0,11.4
39047,6102.0,1071.0,10.8
39048,6102.0,64.0,9.5
39049,6102.0,154.0,8.8
39050,6102.0,280.0,7.3
39051,6102.0,671.0,7.3
39052,6102.0,1458.0,6.4
39053,6102.0,56.0,6.2
39054,6102.0,583.0,6.2
39055,6102.0,497.0,4.1
39056,6102.0,241.0,3.4
39057,6102.0,1631.0,2.8
39058,6102.0,749.0,2.1
39059,6102.0,573.0,1.2
39060,6103.0,491.0,0.8
39061,6103.0,1965.0,0.2
39062,6104.0,240.0,10.8
39063,6105.0,21.0,346.0
39064,6106.0,272.0,6.1
39065,6106.0,273.0,2.0
39066,6107.0,318.0,113.0
39067,6108.0,822.0,210.0
39068,6108.0,796.0,144.0
39069,6108.0,638.0,82.0
39070,6108.0,17.0,68.0
39071,6108.0,39.0,54.0
39072,6108.0,344.0,7.2
39073,6108.0,83.0,5.2
39074,6108.0,240.0,0.2
39075,6109.0,21.0,230.0
39076,6110.0,488.0,1.7
39077,6111.0,795.0,297.0
39078,6111.0,638.0,248.0
39079,6111.0,796.0,209.0
39080,6111.0,822.0,182.0
39081,6111.0,824.0,16.4
39082,6111.0,823.0,8.1
39083,6112.0,238.0,330.0
39084,6113.0,0.0,6.9
39085,6114.0,594.0,0.5
39086,6115.0,21.0,36.0
39087,6116.0,485.0,5.2
39088,6116.0,248.0,0.5
39089,6117.0,238.0,13.9
39090,6118.0,273.0,12.0
39091,6118.0,870.0,9.9
39092,6118.0,1071.0,3.8
39093,6118.0,4.0,3.3
39094,6118.0,254.0,3.1
39095,6118.0,749.0,1.2
39096,6118.0,19.0,1.0
39097,6118.0,21.0,0.2
39098,6119.0,21.0,2.4
39099,6120.0,680.0,1.1
39100,6121.0,21.0,616.0
39101,6122.0,232.0,1.1
39102,6123.0,4.0,47.0
39103,6123.0,241.0,8.9
39104,6123.0,8.0,7.1
39105,6123.0,9.0,1.1
39106,6124.0,39.0,9.3
39107,6124.0,21.0,5.8
39108,6124.0,234.0,1.4
39109,6124.0,273.0,0.3
39110,6124.0,240.0,0.1
39111,6125.0,39.0,93.0
39112,6125.0,2088.0,50.0
39113,6125.0,54.0,40.0
39114,6125.0,17.0,35.0
39115,6125.0,9.0,27.0
39116,6125.0,240.0,5.3
39117,6125.0,514.0,4.2
39118,6125.0,21.0,4.0
39119,6126.0,240.0,6.5
39120,6127.0,1144.0,0.3
39121,6128.0,21.0,1.4
39122,6129.0,21.0,484.0
39123,6129.0,39.0,158.0
