,userIndex,gameID,rating
482,47.0,377.0,11.3
483,47.0,96.0,11.3
484,47.0,203.0,11.2
485,47.0,37.0,11.1
486,47.0,232.0,11.0
487,47.0,378.0,10.7
488,47.0,379.0,10.5
489,47.0,380.0,10.4
490,47.0,290.0,10.1
491,47.0,381.0,9.8
492,47.0,382.0,9.7
493,47.0,108.0,9.7
494,47.0,383.0,9.4
495,47.0,384.0,9.3
496,47.0,317.0,9.0
497,47.0,385.0,8.8
498,47.0,386.0,8.4
499,47.0,69.0,7.9
500,47.0,387.0,7.8
501,47.0,388.0,7.8
502,47.0,389.0,7.7
503,47.0,390.0,7.7
504,47.0,231.0,7.7
505,47.0,308.0,7.6
506,47.0,236.0,7.5
507,47.0,391.0,7.4
508,47.0,135.0,7.2
509,47.0,392.0,7.2
510,47.0,393.0,7.2
511,47.0,131.0,7.0
512,47.0,394.0,7.0
513,47.0,395.0,7.0
514,47.0,396.0,6.8
515,47.0,397.0,6.7
516,47.0,398.0,6.7
517,47.0,334.0,6.6
518,47.0,167.0,6.5
519,47.0,400.0,6.5
520,47.0,175.0,6.1
521,47.0,401.0,5.9
522,47.0,402.0,5.7
523,47.0,403.0,5.6
524,47.0,404.0,5.6
525,47.0,49.0,5.5
526,47.0,39.0,5.5
527,47.0,405.0,5.4
528,47.0,406.0,5.3
529,47.0,329.0,5.3
530,47.0,407.0,5.3
531,47.0,408.0,5.2
532,47.0,409.0,5.1
533,47.0,410.0,4.9
534,47.0,411.0,4.7
535,47.0,412.0,4.6
536,47.0,413.0,4.5
537,47.0,414.0,4.4
538,47.0,120.0,4.4
539,47.0,416.0,4.3
540,47.0,318.0,4.2
541,47.0,417.0,4.2
542,47.0,418.0,4.2
543,47.0,328.0,4.1
544,47.0,309.0,4.0
545,47.0,332.0,4.0
546,47.0,287.0,3.9
547,47.0,419.0,3.8
548,47.0,420.0,3.6
549,47.0,421.0,3.4
550,47.0,422.0,3.4
551,47.0,423.0,3.4
552,47.0,424.0,3.3
553,47.0,425.0,3.2
554,47.0,426.0,3.2
555,47.0,331.0,3.2
556,47.0,427.0,2.9
557,47.0,106.0,2.9
558,47.0,428.0,2.8
559,47.0,241.0,2.7
560,47.0,429.0,2.7
561,47.0,430.0,2.6
562,47.0,315.0,2.6
563,47.0,431.0,2.5
564,47.0,432.0,2.5
565,47.0,433.0,2.4
566,47.0,434.0,2.4
567,47.0,235.0,2.3
568,47.0,435.0,2.3
569,47.0,436.0,2.3
570,47.0,437.0,2.3
571,47.0,21.0,2.2
572,47.0,438.0,2.1
573,47.0,209.0,2.0
574,47.0,303.0,2.0
575,47.0,295.0,1.9
576,47.0,439.0,1.9
577,47.0,440.0,1.8
578,47.0,441.0,1.8
579,47.0,442.0,1.5
580,47.0,443.0,1.5
581,47.0,444.0,1.5
582,47.0,445.0,1.5
583,47.0,446.0,1.5
584,47.0,447.0,1.4
585,47.0,448.0,1.4
586,47.0,264.0,1.4
587,47.0,199.0,1.4
588,47.0,449.0,1.3
589,47.0,24.0,1.3
590,47.0,450.0,1.1
591,47.0,451.0,1.0
592,47.0,452.0,1.0
593,47.0,121.0,0.9
594,47.0,173.0,0.9
595,47.0,453.0,0.9
596,47.0,454.0,0.8
597,47.0,240.0,0.8
598,47.0,455.0,0.8
599,47.0,456.0,0.7
600,47.0,164.0,0.7
601,47.0,320.0,0.7
602,47.0,457.0,0.7
603,47.0,458.0,0.7
604,47.0,459.0,0.6
605,47.0,460.0,0.6
606,47.0,461.0,0.6
607,47.0,462.0,0.6
608,47.0,463.0,0.6
609,47.0,464.0,0.6
610,47.0,465.0,0.4
611,47.0,466.0,0.4
612,47.0,234.0,0.4
613,47.0,221.0,0.4
614,47.0,467.0,0.4
615,47.0,468.0,0.3
616,47.0,469.0,0.3
617,47.0,3.0,0.3
618,47.0,470.0,0.3
619,47.0,40.0,0.3
620,47.0,471.0,0.3
621,47.0,301.0,0.2
622,47.0,472.0,0.1
623,48.0,21.0,278.0
624,49.0,21.0,240.0
625,50.0,21.0,6.9
626,50.0,240.0,1.2
627,51.0,39.0,1028.0
628,51.0,273.0,1008.0
629,51.0,8.0,148.0
630,51.0,473.0,108.0
631,51.0,9.0,72.0
632,51.0,474.0,36.0
633,51.0,0.0,35.0
634,51.0,234.0,32.0
635,51.0,154.0,21.0
636,51.0,475.0,16.0
637,51.0,4.0,15.8
638,51.0,476.0,15.8
639,51.0,477.0,8.6
640,51.0,478.0,7.8
641,51.0,62.0,7.3
642,51.0,21.0,3.1
643,51.0,241.0,1.9
644,51.0,341.0,1.7
645,51.0,479.0,1.1
646,51.0,480.0,0.6
647,51.0,481.0,0.4
648,52.0,21.0,86.0
649,53.0,277.0,33.0
650,53.0,9.0,3.3
651,53.0,21.0,0.3
652,54.0,21.0,142.0
653,54.0,482.0,6.4
654,54.0,483.0,5.9
655,54.0,484.0,4.9
656,54.0,485.0,4.2
657,54.0,486.0,1.9
658,54.0,487.0,1.9
659,54.0,266.0,1.1
660,54.0,488.0,0.9
661,54.0,489.0,0.7
662,54.0,283.0,0.4
663,54.0,490.0,0.2
664,55.0,21.0,1.1
665,56.0,21.0,2.3
666,57.0,134.0,3.0
667,58.0,273.0,0.8
668,59.0,24.0,105.0
669,59.0,9.0,30.0
670,59.0,491.0,25.0
671,59.0,240.0,14.9
672,59.0,147.0,10.9
673,59.0,39.0,7.4
674,59.0,250.0,7.4
675,59.0,23.0,5.6
676,59.0,51.0,3.4
677,59.0,284.0,2.0
678,59.0,21.0,0.4
679,60.0,21.0,891.0
680,60.0,39.0,853.0
681,60.0,284.0,3.3
682,60.0,492.0,3.1
683,60.0,488.0,1.9
684,60.0,493.0,0.8
685,60.0,486.0,0.8
686,60.0,494.0,0.2
687,60.0,495.0,0.2
688,61.0,9.0,6.6
689,62.0,21.0,3.6
690,63.0,39.0,231.0
691,63.0,474.0,6.6
692,64.0,121.0,13.6
693,65.0,21.0,9.9
694,66.0,9.0,4.5
695,67.0,246.0,42.0
696,67.0,21.0,0.5
697,68.0,21.0,2.0
698,69.0,281.0,0.6
699,70.0,46.0,499.0
700,71.0,9.0,29.0
701,72.0,21.0,2.4
702,73.0,21.0,1.5
703,74.0,21.0,10.1
704,75.0,21.0,6.5
705,76.0,254.0,5.4
706,77.0,231.0,153.0
707,77.0,234.0,63.0
708,77.0,232.0,26.0
709,77.0,147.0,22.0
710,77.0,4.0,1.4
711,78.0,73.0,104.0
712,78.0,496.0,6.3
713,78.0,497.0,1.5
714,79.0,21.0,0.4
715,80.0,39.0,13.4
716,80.0,498.0,12.0
717,81.0,39.0,75.0
718,81.0,104.0,0.5
719,81.0,9.0,0.5
720,82.0,21.0,550.0
721,83.0,9.0,27.0
722,83.0,235.0,16.8
723,83.0,356.0,6.9
724,84.0,238.0,303.0
725,84.0,499.0,3.5
726,85.0,234.0,12.2
727,85.0,477.0,2.9
728,85.0,9.0,0.9
729,85.0,500.0,0.2
730,85.0,273.0,0.1
731,86.0,39.0,639.0
732,86.0,76.0,479.0
733,86.0,284.0,70.0
734,86.0,280.0,65.0
735,86.0,46.0,33.0
736,86.0,248.0,30.0
737,86.0,501.0,19.8
738,86.0,502.0,16.2
739,86.0,474.0,11.3
740,86.0,133.0,4.2
741,86.0,503.0,3.9
742,86.0,147.0,2.3
743,86.0,504.0,1.7
744,86.0,9.0,1.0
745,86.0,505.0,0.8
746,86.0,449.0,0.8
747,86.0,506.0,0.7
748,86.0,59.0,0.7
749,86.0,23.0,0.5
750,86.0,507.0,0.3
751,86.0,508.0,0.3
752,87.0,21.0,865.0
753,88.0,273.0,271.0
754,88.0,284.0,16.7
755,88.0,240.0,10.7
756,88.0,4.0,8.6
757,88.0,509.0,8.4
758,88.0,21.0,2.4
759,88.0,510.0,2.0
760,88.0,511.0,1.2
761,88.0,514.0,0.3
762,88.0,147.0,0.2
763,88.0,494.0,0.2
764,89.0,21.0,60.0
765,90.0,515.0,60.0
766,90.0,516.0,31.0
767,90.0,517.0,7.0
768,90.0,518.0,3.0
769,91.0,21.0,1256.0
770,92.0,475.0,8.8
771,92.0,519.0,8.8
772,92.0,520.0,2.6
773,92.0,19.0,1.5
774,92.0,521.0,1.2
775,92.0,522.0,0.8
776,93.0,523.0,110.0
777,94.0,21.0,1.9
778,95.0,129.0,1.0
779,95.0,318.0,0.4
780,95.0,235.0,0.3
781,96.0,524.0,912.0
782,96.0,525.0,153.0
783,96.0,76.0,79.0
784,96.0,526.0,29.0
785,96.0,132.0,19.7
786,96.0,527.0,13.3
787,96.0,474.0,12.3
788,96.0,528.0,6.4
789,96.0,19.0,4.6
790,96.0,4.0,2.7
791,96.0,475.0,2.6
792,96.0,67.0,2.3
793,96.0,338.0,1.6
794,96.0,529.0,1.4
795,96.0,530.0,1.0
796,96.0,254.0,0.9
797,96.0,284.0,0.9
798,96.0,115.0,0.3
799,96.0,219.0,0.3
800,96.0,84.0,0.3
801,96.0,531.0,0.3
802,96.0,532.0,0.2
803,96.0,6.0,0.2
804,97.0,240.0,0.3
805,98.0,21.0,0.3
806,99.0,21.0,1.9
807,100.0,533.0,128.0
808,100.0,28.0,72.0
809,100.0,534.0,59.0
810,100.0,535.0,58.0
811,100.0,536.0,46.0
812,100.0,537.0,41.0
813,100.0,363.0,41.0
814,100.0,538.0,35.0
815,100.0,154.0,21.0
816,100.0,63.0,14.6
817,100.0,0.0,14.6
818,100.0,84.0,14.5
819,100.0,196.0,12.9
820,100.0,352.0,7.0
821,100.0,13.0,6.6
822,100.0,539.0,6.3
823,100.0,467.0,5.8
824,100.0,368.0,5.7
825,100.0,540.0,3.8
826,100.0,541.0,3.3
827,100.0,542.0,3.2
828,100.0,543.0,3.1
829,100.0,544.0,3.0
830,100.0,545.0,2.9
831,100.0,452.0,2.8
832,100.0,294.0,2.8
833,100.0,546.0,2.8
834,100.0,547.0,2.7
835,100.0,531.0,2.5
836,100.0,261.0,2.2
837,100.0,548.0,1.9
838,100.0,549.0,1.8
839,100.0,550.0,1.8
840,100.0,551.0,1.6
841,100.0,532.0,1.5
842,100.0,552.0,1.3
843,100.0,307.0,1.2
844,100.0,553.0,1.2
845,100.0,8.0,1.0
846,100.0,555.0,0.9
847,100.0,556.0,0.8
848,100.0,62.0,0.8
849,100.0,557.0,0.7
850,100.0,56.0,0.7
851,100.0,37.0,0.5
852,100.0,4.0,0.5
853,100.0,558.0,0.5
854,100.0,559.0,0.4
855,100.0,141.0,0.4
856,100.0,60.0,0.3
857,100.0,560.0,0.3
858,100.0,561.0,0.3
859,100.0,562.0,0.3
860,100.0,563.0,0.3
861,100.0,57.0,0.3
862,100.0,521.0,0.2
863,100.0,564.0,0.2
864,100.0,565.0,0.2
865,100.0,566.0,0.2
866,100.0,567.0,0.2
867,100.0,260.0,0.2
868,101.0,21.0,1447.0
869,101.0,240.0,0.3
870,102.0,21.0,2594.0
871,102.0,39.0,51.0
872,102.0,277.0,51.0
873,102.0,75.0,14.8
874,102.0,494.0,3.4
875,102.0,250.0,2.4
876,102.0,487.0,2.1
877,102.0,9.0,1.0
878,102.0,475.0,0.4
879,102.0,248.0,0.4
880,102.0,568.0,0.4
881,102.0,569.0,0.2
882,103.0,21.0,5.3
883,104.0,272.0,490.0
884,104.0,273.0,316.0
885,104.0,570.0,5.8
886,104.0,481.0,1.0
887,105.0,240.0,5.7
888,106.0,39.0,27.0
889,106.0,572.0,1.3
890,106.0,573.0,0.3
891,107.0,21.0,290.0
892,108.0,24.0,7.6
893,109.0,21.0,101.0
894,109.0,39.0,63.0
895,110.0,516.0,4.5
896,111.0,9.0,1.9
897,112.0,21.0,0.2
898,113.0,23.0,133.0
899,113.0,240.0,21.0
900,113.0,9.0,18.3
901,113.0,284.0,4.4
902,113.0,574.0,4.3
903,113.0,575.0,3.6
904,114.0,21.0,2.6
905,114.0,196.0,1.2
906,114.0,576.0,0.9
907,114.0,577.0,0.8
908,114.0,578.0,0.4
909,115.0,64.0,19.2
910,116.0,234.0,22.0
911,117.0,21.0,473.0
912,117.0,273.0,1.4
913,118.0,556.0,2.2
914,119.0,491.0,2.7
915,119.0,338.0,0.6
916,120.0,21.0,0.2
917,121.0,73.0,0.7
918,122.0,273.0,101.0
919,122.0,579.0,0.3
920,122.0,580.0,0.3
921,123.0,239.0,409.0
922,124.0,231.0,110.0
923,124.0,504.0,20.0
924,124.0,581.0,18.6
925,124.0,253.0,16.8
926,124.0,232.0,16.0
927,124.0,236.0,13.5
928,124.0,582.0,8.8
929,124.0,583.0,7.0
930,124.0,584.0,2.0
931,125.0,36.0,89.0
932,125.0,238.0,83.0
933,125.0,585.0,65.0
934,125.0,523.0,60.0
935,125.0,341.0,59.0
936,125.0,586.0,57.0
937,125.0,587.0,57.0
938,125.0,516.0,57.0
939,125.0,588.0,54.0
940,125.0,501.0,43.0
941,125.0,589.0,39.0
942,125.0,248.0,36.0
943,125.0,28.0,35.0
944,125.0,590.0,28.0
945,125.0,133.0,28.0
946,125.0,47.0,27.0
947,125.0,591.0,27.0
948,125.0,505.0,27.0
949,125.0,592.0,25.0
950,125.0,284.0,19.4
951,125.0,499.0,17.4
952,125.0,528.0,16.6
953,125.0,518.0,14.7
954,125.0,135.0,13.3
955,125.0,234.0,13.2
956,125.0,593.0,12.9
957,125.0,82.0,11.8
958,125.0,24.0,11.5
959,125.0,594.0,11.5
960,125.0,45.0,9.6
961,125.0,23.0,9.5
962,125.0,35.0,8.0
963,125.0,595.0,7.3
964,125.0,503.0,6.6
965,125.0,551.0,6.2
966,125.0,596.0,5.6
967,125.0,77.0,5.2
968,125.0,597.0,5.0
969,125.0,39.0,4.9
970,125.0,545.0,4.7
971,125.0,598.0,3.9
972,125.0,600.0,3.8
973,125.0,265.0,3.7
974,125.0,147.0,3.3
975,125.0,601.0,2.6
976,125.0,602.0,2.1
977,125.0,472.0,2.0
978,125.0,120.0,1.9
979,125.0,9.0,1.8
980,125.0,491.0,1.5
981,125.0,535.0,1.2
982,125.0,603.0,1.1
983,125.0,604.0,0.9
984,125.0,605.0,0.9
985,125.0,606.0,0.7
986,125.0,607.0,0.6
987,125.0,30.0,0.4
988,125.0,608.0,0.4
989,125.0,609.0,0.4
990,125.0,250.0,0.3
991,125.0,610.0,0.2
992,125.0,203.0,0.2
993,126.0,21.0,1.2
994,127.0,240.0,0.4
995,128.0,21.0,56.0
996,129.0,9.0,1.0
