,user
4140,174716529
4141,302813048
4142,247136904
4143,211792463
4144,99129765
4145,184378349
4146,187109020
4147,197237005
4148,33865373
4149,55429136
4150,17497581
4151,65155942
4152,127890922
4153,273828592
4154,150644179
4155,33580866
4156,287084934
4157,240254341
4158,185207308
4159,163577217
4160,138369566
4161,225973147
4162,127344335
4163,308940605
4164,211569574
4165,216704734
4166,110899658
4167,305086197
4168,248840697
4169,132784716
4170,113910653
4171,57226729
4172,212149210
4173,93189271
4174,58953935
4175,305390769
4176,4595423
4177,171765197
4178,201028044
4179,244035163
4180,181379461
4181,82176452
4182,252345719
4183,293744664
4184,65472820
4185,42029670
4186,212426459
4187,96588736
4188,126522515
4189,176318036
4190,124437057
4191,112532182
4192,98237090
4193,14544587
4194,86469479
4195,88603472
4196,244540977
4197,165951090
4198,193784721
4199,65244880
4200,155210304
4201,44874005
4202,157766388
4203,248851501
4204,308309772
4205,7020135
4206,91293844
4207,157070584
4208,218585765
4209,173507150
4210,168539881
4211,108950666
4212,21979395
4213,186924471
4214,95018199
4215,75956990
4216,31662213
4217,303846149
4218,173766396
4219,201912254
4220,283539952
4221,114142213
4222,154017479
4223,27023260
4224,216364582
4225,50185776
4226,241048953
4227,85160742
4228,189880430
4229,126428976
4230,67530228
4231,177114081
4232,297379779
4233,222060673
4234,184963003
4235,176424968
4236,182642639
4237,178344232
4238,179039411
4239,15196746
4240,159850817
4241,107347684
4242,182859939
4243,213338273
4244,265592512
4245,232907046
4246,156619742
4247,281933068
4248,74897172
4249,89202773
4250,84513749
4251,255730460
4252,17995238
4253,261172612
4254,27424183
4255,114273290
4256,133024750
4257,150182632
4258,170287829
4259,123063251
4260,178359363
4261,244789964
4262,174386411
4263,161361254
4264,233266997
4265,252408003
4266,176135768
4267,201282160
4268,133268706
4269,53091150
4270,235986253
4271,24703611
4272,281406000
4273,279731066
4274,76296787
4275,66650717
4276,226490758
4277,299455273
4278,195006426
4279,47240858
4280,55300764
4281,186902489
4282,124429562
4283,101638181
4284,145869570
4285,150991587
4286,225982565
4287,179708074
4288,26333936
4289,226559137
4290,104802064
4291,112865325
4292,48456902
4293,166413380
4294,105186824
4295,183601681
4296,303105690
4297,23306116
4298,132852256
4299,212828039
4300,157467012
4301,140149061
4302,291038678
4303,183999086
4304,304396588
4305,179394166
4306,307351018
4307,45145682
4308,260538236
4309,13863290
4310,244615705
4311,293115480
4312,39760170
4313,305190256
4314,190887447
4315,147143958
4316,147602451
4317,285883244
4318,127074858
4319,34124250
4320,153819101
4321,13802025
4322,214241787
4323,202705453
4324,168574527
4325,246452376
4326,254089285
4327,136695520
4328,28997716
4329,233278562
4330,109323647
4331,264438536
4332,283872900
4333,108391103
4334,104870123
4335,15221799
4336,133439936
4337,126290232
4338,248499268
4339,162478997
4340,275667776
4341,193705276
4342,287260444
4343,233532285
4344,105361549
4345,107950496
4346,148847158
4347,157530604
4348,136258332
4349,188380403
4350,162512492
4351,178701168
4352,107241585
4353,128275106
4354,102796492
4355,205074970
4356,146678136
4357,173344308
4358,167418202
4359,293076852
4360,189704237
4361,156494774
4362,261067712
4363,176150662
4364,258530685
4365,120523185
4366,293350478
4367,81777905
4368,65147980
4369,140911953
4370,186651907
4371,194885661
4372,217463159
4373,254886921
4374,218053609
4375,181992323
4376,293376584
4377,175835155
4378,241606246
4379,125718913
4380,127992087
4381,250826540
4382,164313137
4383,123338258
4384,298327915
4385,92420207
4386,184987922
4387,239031879
4388,62811725
4389,76894278
4390,120650367
4391,18897058
4392,279569452
4393,143643478
4394,166305056
4395,119970695
4396,201757829
4397,197413514
4398,246819283
4399,134927689
4400,63291011
4401,92297975
4402,209871270
4403,99083518
4404,110881551
4405,142151125
4406,190708114
4407,1713646
4408,222938490
4409,220602833
4410,191854245
4411,200680033
4412,168517892
4413,183015196
4414,212267962
4415,85358812
4416,154014392
4417,114922862
4418,58435428
4419,145754702
4420,304081461
4421,211894195
4422,227448167
4423,152476584
4424,199158451
4425,210708101
4426,212886835
4427,257528104
4428,41751393
4429,125017535
4430,125518594
4431,107124480
4432,98244166
4433,295382643
4434,25452454
4435,70778973
4436,119619506
4437,149424772
4438,65181439
4439,43446880
4440,49342564
4441,308615060
4442,14711056
4443,98361644
4444,33017387
4445,163393202
4446,197616637
4447,264239828
4448,93326304
4449,7015471
4450,250357493
4451,239389313
4452,101000574
4453,245570449
4454,299938570
4455,91859894
4456,294164990
4457,114024939
4458,30614573
4459,87601770
4460,8585433
4461,63660695
4462,194642805
4463,49319563
4464,215831986
4465,59099129
4466,11151885
4467,151515141
4468,42771635
4469,216849769
4470,296801388
4471,225392937
4472,73826669
4473,166271195
4474,198794630
4475,57810800
4476,200110639
4477,48449055
4478,247673871
4479,258753415
4480,90786657
4481,172163675
4482,157338877
4483,203440072
4484,48149238
4485,290332490
4486,146693761
4487,191115240
4488,218071326
4489,181107812
4490,196921868
4491,197657608
4492,241303303
4493,117742782
4494,253961136
4495,283068492
4496,245342503
4497,49630184
4498,155528118
4499,102971783
4500,201187797
4501,205579387
4502,41247053
4503,134017049
4504,248258315
4505,17017968
4506,89946150
4507,214049375
4508,126200826
4509,161117453
4510,247891137
4511,117581255
4512,102831764
4513,148894894
4514,186194652
4515,275699008
4516,146517796
4517,134776102
4518,230640485
4519,199668978
4520,125141344
4521,64455019
4522,119228046
4523,253530557
4524,26572597
4525,146007471
4526,141586040
4527,190547288
4528,255241051
4529,38781158
4530,96520565
4531,37339809
4532,249847732
4533,50500338
4534,206849672
4535,237969678
4536,286706280
4537,75368808
4538,132418423
4539,50600002
4540,159149512
4541,79309149
4542,252341097
4543,182390817
4544,104912720
4545,214144283
4546,20366600
4547,92929791
4548,34919318
4549,173453295
4550,121770429
4551,221185061
4552,96079217
4553,134809146
4554,188533206
4555,186247831
4556,291878062
4557,216505571
4558,144968130
4559,158510672
4560,94186745
4561,259831421
4562,264500948
4563,49754148
4564,122940861
4565,137079876
4566,47384202
4567,184885148
4568,90037349
4569,106278654
4570,139457410
4571,99499409
4572,170485590
4573,76787637
4574,67176371
4575,208982674
4576,177878533
4577,165580763
4578,152621181
4579,87147007
4580,73360181
4581,241465305
4582,205129403
4583,133997970
4584,152309184
4585,201367497
4586,99264709
4587,216535049
4588,81746734
4589,215763021
4590,96607408
4591,189137548
4592,86374423
4593,190016182
4594,263936784
4595,191244342
4596,105685427
4597,74521316
4598,302918609
4599,288274882
4600,201533036
4601,192582507
4602,107769137
4603,182762077
4604,126868138
4605,195020366
4606,101355301
4607,246241028
4608,165695811
4609,80351692
4610,211161189
4611,227248393
4612,192955397
4613,201122970
4614,184609989
4615,193858324
4616,299523550
4617,109969285
4618,165239864
4619,195943868
4620,255526371
4621,88035166
4622,279171078
4623,65909415
4624,204537690
4625,196188671
4626,241186290
4627,197918145
4628,270607820
4629,276057148
4630,211843417
4631,238830374
4632,226097350
4633,190900463
4634,149699301
4635,171509285
4636,230799769
4637,68135360
4638,59575100
4639,160601937
4640,44472980
4641,11161178
4642,199051315
4643,247464119
4644,249154795
4645,163896673
4646,258957437
4647,276526080
4648,38950395
4649,51699341
4650,32773537
4651,170419820
4652,183190459
4653,88173801
4654,141721383
4655,89270735
4656,243428923
4657,156274884
4658,195486667
4659,219875346
4660,72842813
4661,240067479
4662,103371488
4663,299848257
4664,287725554
4665,152850905
4666,76303426
4667,233285702
4668,14258248
4669,48634782
4670,305552753
4671,282320568
4672,149350556
4673,175447188
4674,234112159
4675,94858657
4676,293108035
4677,235689037
4678,149825972
4679,158237531
4680,68493240
4681,182835747
4682,145606876
4683,56899274
4684,77153774
4685,29852387
4686,111804259
4687,33910513
4688,171266433
4689,58830050
4690,251004841
4691,216088282
4692,83999409
4693,206997101
4694,159150588
4695,83336644
4696,177831964
4697,66495044
4698,216047087
4699,200701717
4700,303871659
4701,292975910
4702,197014942
4703,73618782
4704,94145419
4705,127311699
4706,22301321
4707,174689200
4708,158136791
4709,156150706
4710,217289318
4711,88659639
4712,233695797
4713,255234412
4714,246224505
4715,250284905
4716,96795319
4717,250086157
4718,135162448
4719,92429863
4720,94994519
4721,195065296
4722,211117005
4723,190022459
4724,64754418
4725,92482012
4726,66211595
4727,236151749
4728,114792785
4729,236537366
4730,84428602
4731,224539783
4732,58129717
4733,245438935
4734,194619752
4735,279638854
4736,59756932
4737,181291605
4738,164296368
4739,85935348
4740,216434385
4741,235788745
4742,101756948
4743,259603495
4744,129795122
4745,45233261
4746,190466640
4747,111190541
4748,132116602
4749,207830797
4750,194156559
4751,236864282
4752,282739324
4753,275513970
4754,251385361
4755,255728964
4756,93209414
4757,165793116
4758,301355977
4759,122492047
4760,218134215
4761,242309800
4762,226454327
4763,102016550
4764,99613502
4765,103691417
4766,61367351
4767,228912039
4768,288259150
4769,65531742
4770,112613985
4771,256809867
4772,159853048
4773,15474494
4774,124537977
4775,210986854
4776,95026679
4777,70703031
4778,290749426
4779,84471496
4780,219466457
4781,107743243
4782,245845321
4783,106796307
4784,110304379
4785,156440750
4786,173692133
4787,255148277
4788,27029121
4789,158891314
4790,158959728
4791,227811695
4792,63993064
4793,29962674
4794,145275657
4795,283814678
4796,214980969
4797,207208914
4798,37026839
4799,53826748
4800,122579249
4801,232948950
4802,136253839
4803,187632582
4804,94297466
4805,177018855
4806,242982357
4807,75938123
4808,152867378
4809,202480747
4810,112365658
4811,62784536
4812,279523978
4813,114730998
4814,35849335
4815,180618704
4816,6928806
4817,220568686
4818,216785107
4819,153593157
4820,113544961
4821,202516861
4822,106980036
4823,172135798
4824,224624355
4825,237911985
4826,162068651
4827,133688603
4828,94019469
4829,216278473
4830,199841615
4831,164772402
4832,140256783
4833,247884568
4834,111097037
4835,297921685
4836,113794086
4837,73305545
4838,170932173
4839,296514965
4840,59205262
4841,246969153
4842,146594813
4843,153747813
4844,233135465
4845,128135136
4846,171315014
4847,307288211
4848,23225650
4849,12529679
4850,119236075
4851,122117928
4852,173434036
4853,107049645
4854,308100652
4855,235349841
4856,111970037
4857,234446915
4858,183099734
4859,99940330
4860,170718943
4861,84686973
4862,120139965
4863,126701146
4864,113752996
4865,87926559
4866,161535358
4867,131444737
4868,123671395
4869,244184827
4870,249070225
4871,80363319
4872,173923903
4873,69261797
4874,186099130
4875,165750725
4876,184215735
4877,159139948
4878,150405762
4879,240810622
4880,118031880
4881,133938767
4882,156675178
4883,176968027
4884,112939816
4885,293845683
4886,281401386
4887,128297600
4888,294148344
4889,35039277
4890,175358288
4891,146257187
4892,127541532
4893,241916029
4894,136403318
4895,90626360
4896,251594700
4897,171626186
4898,90532259
4899,1936551
4900,307671219
4901,216502479
4902,130378178
4903,151662395
4904,242207850
4905,271938268
4906,111419019
4907,205339310
4908,58476249
4909,276680364
4910,172009351
4911,168152540
4912,307519874
4913,94120095
4914,291406122
4915,201974556
4916,8277694
4917,242051423
4918,11794760
4919,159842342
4920,7757631
4921,88220400
4922,206864587
4923,176483631
4924,181966419
4925,113557935
4926,170591712
4927,53040574
4928,209087920
4929,93275329
4930,165043954
4931,265586844
4932,132353043
4933,170853969
4934,296923200
4935,195606876
4936,167806571
4937,122216032
4938,194463248
4939,94110492
4940,104800393
4941,101508611
4942,242876828
4943,222194703
4944,248690176
4945,254243107
4946,130764464
4947,89555434
4948,227154329
4949,299497567
4950,256865437
4951,107913460
4952,116777928
4953,103326015
4954,111368209
4955,55334302
4956,52723676
4957,283665212
4958,281168230
4959,128925610
4960,200082927
4961,42363887
4962,193423786
4963,77804318
4964,12774878
4965,240984833
4966,235996643
4967,159595237
4968,245220208
4969,683019
4970,105949816
4971,175150816
4972,117321969
4973,167575590
4974,47163562
4975,277095274
4976,67549251
4977,283896040
4978,188981612
4979,167957216
4980,58897206
4981,304971849
4982,301987885
4983,55763300
4984,197245597
4985,109946857
4986,239163602
4987,55229923
4988,188184581
4989,49380630
4990,211419882
4991,108750879
4992,152889443
4993,172854515
4994,67694014
4995,119829710
4996,21416874
4997,31668589
4998,206485753
4999,304062371
5000,277635586
5001,17352311
5002,57603447
5003,168278593
5004,167193350
5005,177399405
5006,140435453
5007,296479717
5008,240332107
5009,254692357
5010,169684620
5011,233659279
5012,95460323
5013,145060724
5014,175193054
5015,153475364
5016,250960203
5017,27403206
5018,29001140
5019,141749157
5020,308819212
5021,280978702
5022,172111265
5023,177162591
5024,25863903
5025,33622085
5026,183493923
5027,128937352
5028,199085938
5029,123128145
5030,107632182
5031,81258000
5032,123461705
5033,239153407
5034,160598077
5035,184743467
5036,293706250
5037,130753596
5038,293537600
5039,200115424
5040,273416560
5041,170253449
5042,230572014
5043,8311704
5044,97883175
5045,298954577
5046,235139665
5047,748719
5048,196558392
5049,82324393
5050,179758802
5051,113227222
5052,190003864
5053,218463646
5054,212207315
5055,202738708
5056,104418870
5057,236877694
5058,213580459
5059,135554311
5060,228261210
5061,210112807
5062,113667989
5063,117469505
5064,117397132
5065,71527252
5066,154611788
5067,205758042
5068,184003742
5069,251111748
5070,200749959
5071,204750078
5072,70167393
5073,204480696
5074,58618147
5075,183361928
5076,183440094
5077,10868970
5078,42935819
5079,156079601
5080,271646756
5081,171400391
5082,73231305
5083,256563201
5084,243321952
5085,193289015
5086,168703116
5087,156460514
5088,103804924
5089,200194583
5090,156493428
5091,200243546
5092,145867654
5093,170172944
5094,109446355
5095,136804252
5096,129466241
5097,160373639
5098,176271982
5099,61541943
5100,297699756
5101,8763960
5102,105644511
5103,197302530
5104,251440763
5105,139187216
5106,146834586
5107,79017735
5108,244485884
5109,243767019
5110,59536273
5111,70686116
5112,88921433
5113,287264958
5114,45957399
5115,74966682
5116,239785586
5117,171847702
5118,211348545
5119,23672423
5120,27691746
5121,286244196
5122,142388676
5123,190305835
5124,239821411
5125,302606492
5126,105274697
5127,138695243
5128,1268792
5129,88762385
5130,250386039
5131,307233796
5132,299644153
5133,111820040
5134,173266809
5135,57788398
5136,196749226
5137,28705385
5138,297626426
5139,212428693
5140,145041407
5141,116663350
5142,250739065
5143,295883706
5144,103523221
5145,237566493
5146,174853268
5147,95853467
5148,147159299
5149,183315077
5150,236727418
5151,238311629
5152,189278950
5153,196931524
5154,222465255
5155,149143479
5156,171795280
5157,278932462
5158,105741405
5159,84414029
5160,187643062
5161,151042957
5162,101902528
5163,300944123
5164,261290656
5165,175187740
5166,65064340
5167,155183068
5168,27872805
5169,161234634
5170,181857096
5171,194544287
5172,41606445
5173,42456478
5174,119909634
5175,145137322
5176,123052194
5177,298346862
5178,38465050
5179,213623518
5180,100616360
5181,237244349
5182,190342639
5183,177531835
5184,243540632
5185,156615447
5186,137222368
5187,132313154
5188,33431754
5189,88524965
5190,242059457
5191,51557405
5192,164107877
5193,118554131
5194,197724494
5195,253999415
5196,101138714
5197,284729488
5198,155190853
5199,195289372
5200,55498890
5201,252973296
5202,94234855
5203,224853414
5204,189304702
5205,276567244
5206,187737814
5207,124059151
5208,305889009
5209,164629829
5210,155706294
5211,149920224
5212,198261883
5213,287193260
5214,296394954
5215,205757975
5216,161659407
5217,151264009
5218,131203306
5219,116637302
5220,186214948
5221,166639984
5222,100741663
5223,62481936
5224,199985422
5225,207319088
5226,46397411
5227,244445520
5228,154393235
5229,147551308
5230,139494513
5231,217492717
5232,192886504
5233,106579434
5234,102740003
5235,45977895
5236,111003065
5237,164454723
5238,39834113
5239,247032504
5240,49287511
5241,211020695
5242,308098481
5243,185268529
5244,49191483
5245,295941603
5246,136092449
5247,70381757
5248,27689253
5249,93697357
5250,262076820
5251,100767560
5252,263993336
5253,212915541
5254,247686933
5255,55367062
5256,139695479
5257,129300430
5258,94239910
5259,244532668
5260,158496230
5261,300974418
5262,203822193
5263,224033250
5264,223985145
5265,174021956
5266,199628395
5267,137079357
5268,183882260
5269,194491088
5270,36915181
5271,185414347
5272,89450291
5273,174055973
5274,77141216
5275,102348964
5276,179897426
5277,134516625
5278,73672854
5279,296508653
5280,100070732
5281,157095466
5282,248356320
5283,101414179
5284,8013465
5285,148118934
5286,210019205
5287,96902425
5288,130351904
5289,40070349
5290,84863268
5291,241830955
5292,307788609
5293,108771877
5294,101897182
5295,58312813
5296,161991221
5297,91549286
5298,112345616
5299,72905300
5300,59467141
5301,153046757
5302,182295415
5303,217680215
5304,144911326
5305,256606025
5306,81579335
5307,187312942
5308,246626691
5309,151727207
5310,110088484
5311,245540103
5312,205339707
5313,82778779
5314,142955654
5315,27685049
5316,87725878
5317,191019302
5318,307701164
5319,242046461
5320,242523654
5321,128292918
5322,216688763
5323,171759125
5324,47364777
5325,196446810
5326,240322275
5327,224620778
5328,165691348
5329,58530556
5330,30246419
5331,152291766
5332,137455836
5333,65944691
5334,110478090
5335,154560653
5336,46178364
5337,188180021
5338,214905138
5339,116831920
5340,154083425
5341,194812058
5342,90195299
5343,229285089
5344,224677810
5345,210433327
5346,224526163
5347,53155177
5348,202759236
5349,80550861
5350,242732085
5351,178574781
5352,196057622
5353,80230375
5354,134127685
5355,218396091
5356,185080568
5357,172263364
5358,178396764
5359,47728342
5360,206577552
5361,128135895
5362,91627755
5363,165760407
5364,27099151
5365,246688925
5366,34040508
5367,209559315
5368,102327684
5369,233397077
5370,236020018
5371,244269423
5372,209509599
5373,301801801
5374,169159974
5375,86866292
5376,167167647
5377,38222088
5378,205929037
5379,1129452
5380,174681719
5381,47978182
5382,110881546
5383,144977276
5384,271659144
5385,88199811
5386,155420511
5387,98686446
5388,246456527
5389,113224251
5390,191803558
5391,10181060
5392,105024602
5393,78671103
5394,91784246
5395,96219642
5396,44948554
5397,203241031
5398,34858979
5399,287498478
5400,82438562
5401,97782908
5402,88525821
5403,121523105
5404,75395097
5405,127272741
5406,35701646
5407,65883119
5408,186648598
5409,169958335
5410,161240367
5411,174698259
5412,160928826
5413,300444723
5414,181810697
5415,135865220
5416,201026570
5417,163281091
5418,188988198
5419,172396268
5420,137158399
5421,129211317
5422,258754843
5423,68530075
5424,89479298
5425,167680474
5426,18074031
5427,196873040
5428,36464641
5429,182334680
5430,132732817
5431,225466182
5432,110999033
5433,153872830
5434,204737421
5435,144381643
5436,285167092
5437,272981192
5438,190162483
5439,290700906
5440,107567915
5441,302942360
5442,151381644
5443,289734724
5444,69427304
5445,73124384
5446,221670883
5447,81487543
5448,121497634
5449,183074217
5450,309216884
5451,129808247
5452,121075133
5453,303320631
5454,202760244
5455,248679217
5456,123727087
5457,171965445
5458,124525404
5459,59005471
5460,268470708
5461,124229280
5462,64479113
5463,179390131
5464,12860805
5465,183210904
5466,239007338
5467,66530362
5468,89211039
5469,55136688
5470,280288586
5471,142803056
5472,61409763
5473,121225694
5474,205031950
5475,2613043
5476,107902370
5477,125255679
5478,248949033
5479,52472947
5480,155092386
5481,249922888
5482,159535257
5483,248660144
5484,136752099
5485,250402599
5486,90154516
5487,301613541
5488,205511851
5489,173046677
5490,3663009
5491,239214165
5492,87740709
5493,134482539
5494,158333599
5495,228258798
5496,164561444
5497,107256941
5498,234114335
5499,167443514
5500,144813543
5501,199642080
5502,159364080
5503,206977463
5504,154691996
5505,192641031
5506,259798464
5507,210576042
5508,105159839
5509,253970176
5510,33995654
5511,167759366
5512,292737214
5513,173859218
5514,77213306
5515,212648189
5516,203103090
5517,155993090
5518,116912767
5519,284555178
5520,56684410
5521,224396593
5522,187075435
5523,243532285
5524,11731710
5525,180321976
5526,244743801
5527,149911598
5528,94142618
5529,221710011
5530,174652811
5531,861238
5532,304353788
5533,184554757
5534,148424406
5535,151080401
5536,156778965
5537,91250489
5538,247887213
5539,122563664
5540,63441045
5541,43700700
5542,216678161
5543,65392764
5544,193743047
5545,140971088
5546,196098976
5547,172485624
5548,197147371
5549,274439260
5550,53258793
5551,242875877
5552,38337633
5553,32710856
5554,256584820
5555,95132622
5556,49655019
5557,133404545
5558,9946133
5559,52293096
5560,96440794
5561,176448305
5562,164939568
5563,171773017
5564,222360879
5565,137949393
5566,213650130
5567,55464294
5568,114112364
5569,130534025
5570,137977132
5571,82512087
5572,166295260
5573,102254281
5574,54353026
5575,194237851
5576,187883872
5577,143824748
5578,134549707
5579,42020116
5580,212572713
5581,170570863
5582,271364180
5583,129926253
5584,80145435
5585,73979725
5586,287880344
5587,127603833
5588,195403462
5589,300885999
5590,160883669
5591,243967067
5592,8865447
5593,2039434
5594,55502052
5595,233730505
5596,206908028
5597,198311110
5598,283079860
5599,149860301
5600,130312302
5601,75938972
5602,288863634
5603,186697335
5604,274693664
5605,217751926
5606,253205489
5607,143157943
5608,178008203
5609,54894744
5610,24444528
5611,157692363
5612,274843696
5613,179819524
5614,215458951
5615,119361334
5616,302555311
5617,61753631
5618,46276248
5619,139573198
5620,42849279
5621,128784125
5622,154245235
5623,124785503
5624,66438889
5625,73319987
5626,294560519
5627,176882096
5628,191365887
5629,33866564
5630,168057618
5631,259554515
5632,109655092
5633,159835268
5634,50255774
5635,232678951
5636,99329811
5637,172145195
5638,81196525
5639,152175390
5640,295504656
5641,160299889
5642,225978911
5643,188233566
5644,125552489
5645,239433762
5646,212811599
5647,213241329
5648,195999024
5649,96232797
5650,23333992
5651,71680081
5652,284680706
5653,40289887
5654,97571329
5655,68325099
5656,99171164
5657,268110072
5658,125198998
5659,35606448
5660,189389925
5661,95059220
5662,133273541
5663,240933441
5664,256276021
5665,35192299
5666,228919399
5667,287333204
5668,113124720
5669,123625432
5670,177827103
5671,193304011
5672,215844562
5673,90169163
5674,194534689
5675,287557416
5676,69849141
5677,298093863
5678,163690628
5679,112647787
5680,186746583
5681,202491399
5682,280824162
5683,237603863
5684,207391878
5685,35370794
5686,31733621
5687,177963795
5688,26636189
5689,69828237
5690,44762681
5691,207945140
5692,167108328
5693,102343357
5694,52781598
5695,152741550
5696,195238292
5697,170313294
5698,44421638
5699,156071982
5700,181304845
5701,8100868
5702,159277759
5703,28818246
5704,297169314
5705,127117543
5706,295601631
5707,57564540
5708,179368446
5709,90302081
5710,221892471
5711,167364183
5712,182175885
5713,281308924
5714,259308565
5715,172877288
5716,119723223
5717,173658892
5718,286084810
5719,146145063
5720,282810196
5721,178038549
5722,281196596
5723,218242005
5724,88095884
5725,260788360
5726,179456244
5727,154882228
5728,69364340
5729,237627929
5730,288712080
5731,180901075
5732,308954355
5733,73519553
5734,247521204
5735,255511589
5736,80091744
5737,136961289
5738,222363622
5739,144307381
5740,107452765
5741,152694671
5742,68633391
5743,127335438
5744,259891015
5745,299736416
5746,148346652
5747,159428605
5748,177426132
5749,110895915
5750,141682250
5751,254458836
5752,185258131
5753,41746000
5754,190191843
5755,110107925
5756,183982123
5757,188910738
5758,186609588
5759,231451737
5760,13556140
5761,194207397
5762,266455892
5763,289573026
5764,110903956
5765,206846798
5766,98839983
5767,292715948
5768,197871154
5769,269920248
5770,125246281
5771,145633458
5772,197279519
5773,303325128
5774,166907146
5775,112240173
5776,191937970
5777,105938590
5778,189240537
5779,199552639
5780,242233654
5781,213126679
5782,206493334
5783,240810001
5784,150382608
5785,115918955
5786,106454385
5787,88246304
5788,105720584
5789,276186966
5790,65638515
5791,205867397
5792,82542485
5793,147283870
5794,205089128
5795,113205285
5796,201269065
5797,162321309
5798,133387630
5799,108595389
5800,46785501
5801,55745376
5802,147619675
5803,168900284
5804,168473500
5805,167233270
5806,179418535
5807,205452022
5808,103563010
5809,170489182
5810,36502549
5811,154485753
5812,185342941
5813,201656921
5814,280352750
5815,176696984
5816,194063322
5817,113186568
5818,283815388
5819,191244808
5820,216042414
5821,194057051
5822,96249915
5823,135967185
5824,44156169
5825,111212436
5826,43240189
5827,60210313
5828,93882483
5829,96400571
5830,172771532
5831,68305989
5832,291277170
5833,48603188
5834,207621814
5835,62705916
5836,130315685
5837,297340678
5838,9759887
5839,43114966
5840,190860375
5841,214900977
5842,195072781
5843,172976494
5844,26583023
5845,107123140
5846,219566087
5847,205145940
5848,234455210
5849,237826369
5850,258795101
5851,188803925
5852,99616757
5853,186207833
5854,133422169
5855,296212279
5856,167311640
5857,256525720
5858,143446735
5859,147361523
5860,205670497
5861,182862561
5862,79073449
5863,178343030
5864,201968130
5865,56901667
5866,84659295
5867,285792368
5868,78051467
5869,265545744
5870,237390911
5871,289934364
5872,205171017
5873,178233300
5874,110238251
5875,139841475
5876,199363978
5877,262017556
5878,266874064
5879,97366087
5880,213893829
5881,170947678
5882,45617627
5883,187193689
5884,70345887
5885,203260681
5886,306955075
5887,53711793
5888,307181486
5889,253224439
5890,50487226
5891,258633808
5892,25490518
5893,195780309
5894,205820352
5895,203968405
5896,156965566
5897,26637363
5898,124709414
5899,197364659
5900,55761025
5901,73998041
5902,166863117
5903,251819763
5904,58761868
5905,155844529
5906,279218570
5907,268252196
5908,252007735
5909,109961633
5910,174170835
5911,91020997
5912,256636491
5913,91027316
5914,153431729
5915,246481939
5916,207448199
5917,30913209
5918,211994918
5919,203494117
5920,30172489
5921,141097888
5922,17894253
5923,70779914
5924,115736372
5925,181523262
5926,229911
5927,161974027
5928,209450381
5929,19302548
5930,277541086
5931,162396225
5932,112986636
5933,32102983
5934,188144733
5935,142754561
5936,160749747
5937,168733900
5938,256766924
5939,71510748
5940,28472068
5941,124540027
5942,101142088
5943,70075801
5944,81245611
5945,115290202
5946,141162118
5947,147279161
5948,85333773
5949,142775542
5950,216915681
5951,7907686
5952,183390852
5953,84487058
5954,280664166
5955,196725782
5956,240551525
5957,167524538
5958,71870712
5959,110761091
5960,228505777
5961,130547869
5962,138135171
5963,220525938
5964,291629654
5965,181584582
5966,39673466
5967,298449280
5968,254382323
5969,30454984
5970,180608368
5971,216059509
5972,169890700
5973,270705624
5974,27279261
5975,191422617
5976,155781142
5977,177976130
5978,151331732
5979,177828156
5980,224983017
5981,100769089
5982,66403743
5983,126326205
5984,306298588
5985,264977320
5986,91871147
5987,48718309
5988,138938057
5989,175003850
5990,16720641
5991,232879561
5992,120237789
5993,157569705
5994,90117736
5995,131481418
5996,197302969
5997,147131147
5998,81151589
5999,206346171
6000,122538805
6001,193956726
6002,32644336
6003,262577480
6004,145247573
6005,198804975
6006,162580876
6007,146055391
6008,98221974
6009,5949488
6010,70717745
6011,81160212
6012,35177894
6013,279122638
6014,281324958
6015,130051338
6016,23608098
6017,162262069
6018,112085262
6019,35153301
6020,174805098
6021,162179350
6022,200086626
6023,134086280
6024,190668443
6025,206214102
6026,98088157
6027,291439350
6028,15841597
6029,58411748
6030,79932478
6031,184750340
6032,256528415
6033,175128094
6034,62097332
6035,296405510
6036,209985078
6037,114635070
6038,178418547
6039,92542467
6040,151601979
6041,146611097
6042,147499580
6043,198639468
6044,294809452
6045,104587115
6046,67729331
6047,37123018
6048,105585767
6049,146168069
6050,92958887
6051,291248270
6052,167333229
6053,245530835
6054,143275153
6055,277874860
6056,259934836
6057,300985675
6058,163349712
6059,103235293
6060,155118453
6061,185130561
6062,89262373
6063,295723032
6064,246461215
6065,169771622
6066,2643609
6067,304056467
6068,91729217
6069,268698660
6070,163086238
6071,225379182
6072,201355162
6073,178615518
6074,103093573
6075,42043359
6076,172434236
6077,307541221
6078,90272527
6079,246103765
6080,150731350
6081,303712259
6082,293787115
6083,63157803
6084,234987725
6085,39403038
6086,227648085
6087,300488750
6088,57368001
6089,73564778
6090,106859813
6091,88472012
6092,131610144
6093,247003548
6094,116024605
6095,143222174
6096,152133579
6097,77446275
6098,217391754
6099,301445962
6100,78707098
6101,109175936
6102,59382844
6103,209718563
6104,167277296
6105,277605352
6106,142011717
6107,120514265
6108,120164786
6109,206384784
6110,287317468
6111,42695514
6112,86187882
6113,297821985
6114,88116642
6115,247871700
6116,200362041
6117,78703486
6118,110104967
6119,161634552
6120,274422668
6121,219930123
6122,61530197
6123,64079170
6124,170904528
6125,136668535
6126,208815172
6127,255042063
6128,266112568
6129,177313747
6130,128034621
6131,144229102
6132,218451030
6133,246357409
6134,198810299
6135,139240080
6136,206471743
6137,52352692
6138,41324040
6139,128706580
